ID,Handle,Variant ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Inventory Adjust,Variant Inventory Adjust
7654923173967,2335654,42340623908943,Color,Charcoal,Size,M,1000,1000
7654923141199,2548169,42340623810639,Color,Multicoloured,Size,XS,1000,1000
7654923141199,2548169,42340623843407,Color,Multicoloured,Size,S,1000,1000
7654923141199,2548169,42340623876175,Color,Multicoloured,Size,L,1000,1000
7654923206735,2548240,42340623974479,Color,Black,Size,XS,1000,1000
7654923206735,2548240,42340624007247,Color,Black,Size,S,1000,1000
7654923206735,2548240,42340624040015,Color,Black,Size,M,1000,1000
7654923206735,2548240,42340624072783,Color,Black,Size,XL,1000,1000
7654923206735,2548240,42340624105551,Color,Aubergine,Size,XS,1000,1000
7654923206735,2548240,42340624138319,Color,Aubergine,Size,M,1000,1000
7654923206735,2548240,42340624171087,Color,Aubergine,Size,L,1000,1000
7654923206735,2548240,42340624203855,Color,Aubergine,Size,XL,1000,1000
7654902595663,2548324,42340536746063,Color,Ecru,Size,M,1000,1000
7654902595663,2548324,42340536778831,Color,Ecru,Size,L,1000,1000
7654902595663,2548324,42340536811599,Color,Ecru,Size,XL,1000,1000
7654902628431,2548404,42340536844367,Color,Khaki,Size,S,1000,1000
7654902628431,2548404,42340536877135,Color,Khaki,Size,M,1000,1000
7654902628431,2548404,42340536909903,Color,Khaki,Size,L,1000,1000
7654902628431,2548404,42340536942671,Color,Khaki,Size,XL,1000,1000
7654902628431,2548404,42340536975439,Color,Black,Size,S,1000,1000
7654902628431,2548404,42340537008207,Color,Black,Size,M,1000,1000
7654902628431,2548404,42340537040975,Color,Black,Size,L,1000,1000
7654902628431,2548404,42340537073743,Color,Black,Size,XL,1000,1000
7654902628431,2548404,42340537106511,Color,Oyster-white,Size,S,1000,1000
7654902628431,2548404,42340537139279,Color,Oyster-white,Size,M,1000,1000
7654902628431,2548404,42340537172047,Color,Oyster-white,Size,L,1000,1000
7654902628431,2548404,42340537204815,Color,Oyster-white,Size,XL,1000,1000
7654902628431,2548404,42340537237583,Color,Grey,Size,S,1000,1000
7654902628431,2548404,42340537270351,Color,Grey,Size,M,1000,1000
7654902628431,2548404,42340537303119,Color,Grey,Size,L,1000,1000
7654902628431,2548404,42340537335887,Color,Grey,Size,XL,1000,1000
7654902693967,2548520,42340537598031,Color,camel,Size,M,1000,1000
7654902693967,2548520,42340537630799,Color,camel,Size,XL,1000,1000
7654902661199,2548576,42340537368655,Color,Blue,Size,M,1000,1000
7654902661199,2548576,42340537401423,Color,Blue,Size,L,1000,1000
7654902661199,2548576,42340537434191,Color,Ecru,Size,S,1000,1000
7654902661199,2548576,42340537466959,Color,Ecru,Size,M,1000,1000
7654902661199,2548576,42340537499727,Color,Ecru,Size,L,1000,1000
7654902661199,2548576,42340537532495,Color,Ecru,Size,XL,1000,1000
7654902661199,2548576,42340537565263,Color,Black,Size,XL,1000,1000
7654923239503,2587159,42340624236623,Color,Multicoloured,Size,S,1000,1000
7654923239503,2587159,42340624269391,Color,Multicoloured,Size,M,1000,1000
7654902726735,2632312,42340537663567,Color,Mustard,Size,M,1000,1000
7654902759503,2634003,42340537696335,Color,Khaki,Size,L,1000,1000
7654902759503,2634003,42340537729103,Color,Light beige,Size,L,1000,1000
7654902792271,2675314,42340537761871,Color,Chocolate,Size,XL,1000,1000
7654902857807,2675316,42340537925711,Color,Brown,Size,M,1000,1000
7654923272271,2678243,42340624302159,Color,Black,Size,XS,1000,1000
7654923272271,2678243,42340624334927,Color,Black,Size,S,1000,1000
7654923272271,2678243,42340624367695,Color,Black,Size,M,1000,1000
7654923272271,2678243,42340624400463,Color,Black,Size,L,1000,1000
7654923272271,2678243,42340624433231,Color,Black,Size,XL,1000,1000
7654923305039,2678246,42340624465999,Color,Grey marl,Size,XS,1000,1000
7654923305039,2678246,42340624498767,Color,Grey marl,Size,S,1000,1000
7654923305039,2678246,42340624531535,Color,Grey marl,Size,M,1000,1000
7654923305039,2678246,42340624564303,Color,Grey marl,Size,L,1000,1000
7654923305039,2678246,42340624597071,Color,Grey marl,Size,XL,1000,1000
7654902825039,2688301,42340537794639,Color,Anthracite grey,Size,M,1000,1000
7654902825039,2688301,42340537827407,Color,Faded blue,Size,XL,1000,1000
7654902825039,2688301,42340537860175,Color,Khaki,Size,L,1000,1000
7654902825039,2688301,42340537892943,Color,Khaki,Size,XL,1000,1000
7654902890575,2688306,42340537958479,Color,striped,Size,L,1000,1000
7654902923343,2688307,42340537991247,Color,Black / Brown,Size,S,1000,1000
7654902923343,2688307,42340538024015,Color,Black / Brown,Size,M,1000,1000
7654902923343,2688307,42340538056783,Color,Black / Brown,Size,L,1000,1000
7654902923343,2688307,42340538089551,Color,Black / Brown,Size,XL,1000,1000
7654902956111,2688308,42340538122319,Color,Grey / Tan,Size,S,1000,1000
7654902956111,2688308,42340538155087,Color,Grey / Tan,Size,M,1000,1000
7654902956111,2688308,42340538187855,Color,Grey / Tan,Size,L,1000,1000
7654902956111,2688308,42340538220623,Color,Grey / Tan,Size,XL,1000,1000
7654903021647,2688360,42340538449999,Color,Sea green,Size,S,1000,1000
7654903021647,2688360,42340538482767,Color,Sea green,Size,M,1000,1000
7654902988879,2688390,42340538286159,Color,Sky blue,Size,S,1000,1000
7654902988879,2688390,42340538318927,Color,Sky blue,Size,M,1000,1000
7654902988879,2688390,42340538351695,Color,Sky blue,Size,L,1000,1000
7654902988879,2688390,42340538384463,Color,Sky blue,Size,XL,1000,1000
7654902988879,2688390,42340538417231,Color,Sand,Size,S,1000,1000
7654903054415,2688839,42340538548303,Color,Oyster-white,Size,S,1000,1000
7654903054415,2688839,42340538581071,Color,Oyster-white,Size,M,1000,1000
7654903054415,2688839,42340538613839,Color,Oyster-white,Size,L,1000,1000
7654903054415,2688839,42340538646607,Color,Oyster-white,Size,XL,1000,1000
7654923337807,2731261,42340624662607,Color,Grey marl,Size,XS,1000,1000
7654923337807,2731261,42340624695375,Color,Grey marl,Size,S,1000,1000
7654923337807,2731261,42340624728143,Color,Grey marl,Size,M,1000,1000
7654923403343,2731297,42340624760911,Color,Black,Size,XS,1000,1000
7654923403343,2731297,42340624793679,Color,Black,Size,S,1000,1000
7654923403343,2731297,42340624826447,Color,Black,Size,M,1000,1000
7654923403343,2731297,42340624859215,Color,Black,Size,L,1000,1000
7654923436111,2731298,42340624924751,Color,Black,Size,XS,1000,1000
7654923436111,2731298,42340624957519,Color,Black,Size,S,1000,1000
7654923436111,2731298,42340624990287,Color,Black,Size,M,1000,1000
7654923436111,2731298,42340625023055,Color,Black,Size,L,1000,1000
7654923436111,2731298,42340625055823,Color,Black,Size,XL,1000,1000
7654923468879,2731301,42340625088591,Color,Black,Size,XS,1000,1000
7654923501647,2731308,42340625121359,Color,Black,Size,XS,1000,1000
7654923501647,2731308,42340625154127,Color,Black,Size,S,1000,1000
7654923501647,2731308,42340625186895,Color,Black,Size,M,1000,1000
7654923501647,2731308,42340625219663,Color,Black,Size,L,1000,1000
7654923501647,2731308,42340625252431,Color,Black,Size,XL,1000,1000
7654923534415,2753023,42340625285199,Color,camel,Size,S,1000,1000
7654923534415,2753023,42340625317967,Color,camel,Size,M,1000,1000
7654923534415,2753023,42340625350735,Color,camel,Size,L,1000,1000
7654923567183,2753224,42340625383503,Color,Sand,Size,XS,1000,1000
7654923567183,2753224,42340625416271,Color,Sand,Size,M,1000,1000
7654923567183,2753224,42340625449039,Color,Sand,Size,XL,1000,1000
7654923599951,2753234,42340625514575,Color,Black,Size,XS,1000,1000
7654923599951,2753234,42340625547343,Color,Black,Size,S,1000,1000
7654923599951,2753234,42340625580111,Color,Black,Size,M,1000,1000
7654923632719,2753236,42340625612879,Color,Black,Size,XS,1000,1000
7654923632719,2753236,42340625645647,Color,Black,Size,M,1000,1000
7654923665487,2753334,42340625678415,Color,Black,Size,L,1000,1000
7654923763791,2756104,42340625907791,Color,Pastel pink,Size,S,1000,1000
7654923763791,2756104,42340625940559,Color,Pastel pink,Size,M,1000,1000
7654923763791,2756104,42340625973327,Color,Pastel pink,Size,L,1000,1000
7654923763791,2756104,42340626006095,Color,Pastel pink,Size,XL,1000,1000
7654923763791,2756104,42340626038863,Color,Aubergine,Size,S,1000,1000
7654923763791,2756104,42340626071631,Color,Aubergine,Size,M,0,0
7654923763791,2756104,42340626104399,Color,Aubergine,Size,L,1000,1000
7654923763791,2756104,42340626137167,Color,Aubergine,Size,XL,0,0
7654923763791,2756104,42340626169935,Color,Green,Size,S,1000,1000
7654923763791,2756104,42340626202703,Color,Green,Size,M,1000,1000
7654923763791,2756104,42340626235471,Color,Green,Size,L,1000,1000
7654923763791,2756104,42340626268239,Color,Green,Size,XL,1000,1000
7654923731023,2756114,42340625743951,Color,Burgundy,Size,S,1000,1000
7654923731023,2756114,42340625776719,Color,Burgundy,Size,M,1000,1000
7654923731023,2756114,42340625809487,Color,Burgundy,Size,L,1000,1000
7654923731023,2756114,42340625842255,Color,Burgundy,Size,XL,0,0
7654923731023,2756114,42340625875023,Color,Grey,Size,S,1000,1000
7654903087183,2795437,42340538679375,Color,Mid-blue,Size,L,1000,1000
7654903119951,2878306,42340538712143,Color,Dark green,Size,S,1000,1000
7654903119951,2878306,42340538744911,Color,Dark green,Size,XL,1000,1000
7654903152719,2878335,42340538810447,Color,Green,Size,M,1000,1000
7654903152719,2878335,42340538843215,Color,Green,Size,L,1000,1000
7654903152719,2878335,42340538875983,Color,Green,Size,XL,1000,1000
7654923796559,2893112,42340626301007,Color,Navy blue,Size,S,1000,1000
7654923796559,2893112,42340626333775,Color,Pink,Size,S,1000,1000
7654923796559,2893112,42340626366543,Color,Pink,Size,L,1000,1000
7654923829327,2893132,42340626399311,Color,Grey green,Size,S,1000,1000
7654923829327,2893132,42340626432079,Color,Grey green,Size,M,1000,1000
7654923862095,2893145,42340626464847,Color,Blue,Size,S,1000,1000
7654923862095,2893145,42340626497615,Color,Blue,Size,M,1000,1000
7654923862095,2893145,42340626530383,Color,Blue,Size,L,1000,1000
7654923862095,2893145,42340626563151,Color,Blue,Size,XL,1000,1000
7654903185487,2893303,42340538908751,Color,Sea green,Size,L,1000,1000
7654903185487,2893303,42340538941519,Color,Sea green,Size,XL,1000,1000
7654903218255,2893304,42340538974287,Color,Greenish,Size,L,1000,1000
7654903218255,2893304,42340539007055,Color,Greenish,Size,XL,1000,1000
7654903251023,2893333,42340539039823,Color,Grey marl,Size,M,1000,1000
7654903251023,2893333,42340539072591,Color,Grey marl,Size,L,1000,1000
7654903251023,2893333,42340539105359,Color,Tan marl,Size,M,1000,1000
7654903283791,2893340,42340539170895,Color,Olive green,Size,M,1000,1000
7654903283791,2893340,42340539203663,Color,Olive green,Size,XL,1000,1000
7654903283791,2893340,42340539236431,Color,Black,Size,M,1000,1000
7654903283791,2893340,42340539269199,Color,Black,Size,L,1000,1000
7654903283791,2893340,42340539301967,Color,Taupe grey,Size,M,1000,1000
7654903283791,2893340,42340539334735,Color,Taupe grey,Size,L,1000,1000
7654903349327,2893344,42340539498575,Color,Navy blue,Size,M,1000,1000
7654903349327,2893344,42340539531343,Color,Navy blue,Size,L,1000,1000
7654903349327,2893344,42340539564111,Color,Navy blue,Size,XL,0,0
7654923894863,2969268,42340626595919,Color,Burgundy,Size,S,1000,1000
7654923894863,2969268,42340626628687,Color,Burgundy,Size,M,1000,1000
7654923894863,2969268,42340626661455,Color,Burgundy,Size,L,1000,1000
7654923894863,2969268,42340626694223,Color,Burgundy,Size,XL,1000,1000
7654923894863,2969268,42340626726991,Color,Black,Size,S,1000,1000
7654923894863,2969268,42340626759759,Color,Black,Size,M,1000,1000
7654923894863,2969268,42340626792527,Color,Black,Size,L,1000,1000
7654923927631,3046028,42340626825295,Color,Beige,Size,XS,1000,1000
7654923927631,3046028,42340626858063,Color,Beige,Size,S,1000,1000
7654923927631,3046028,42340626890831,Color,Beige,Size,M,1000,1000
7654923960399,3046060,42340626923599,Color,Black,Size,XS,0,0
7654923960399,3046060,42340626956367,Color,Black,Size,S,1000,1000
7654923960399,3046060,42340626989135,Color,Black,Size,M,0,0
7654923993167,3046274,42340627021903,Color,Grey,Size,XS,1000,1000
7654923993167,3046274,42340627054671,Color,Grey,Size,S,1000,1000
7654923993167,3046274,42340627087439,Color,Grey,Size,M,0,0
7654923993167,3046274,42340627120207,Color,Grey,Size,L,1000,1000
7654923993167,3046274,42340627152975,Color,Ecru,Size,XS,1000,1000
7654923993167,3046274,42340627185743,Color,Ecru,Size,S,0,0
7654923993167,3046274,42340627218511,Color,Ecru,Size,M,1000,1000
7654923993167,3046274,42340627251279,Color,Ecru,Size,L,1000,1000
7654924025935,3046323,42340627284047,Color,Aubergine,Size,XS,1000,1000
7654924025935,3046323,42340627316815,Color,Aubergine,Size,S,1000,1000
7654924025935,3046323,42340627349583,Color,Aubergine,Size,M,1000,1000
7654924025935,3046323,42340627382351,Color,Aubergine,Size,XL,1000,1000
7654924058703,3046328,42340627415119,Color,Black,Size,XS,1000,1000
7654924058703,3046328,42340627447887,Color,Black,Size,L,0,0
7654924058703,3046328,42340627480655,Color,Black,Size,XL,1000,1000
7654924058703,3046328,42340627513423,Color,Beige,Size,S,0,0
7654924058703,3046328,42340627546191,Color,Beige,Size,M,0,0
7654924058703,3046328,42340627578959,Color,Beige,Size,L,1000,1000
7654924058703,3046328,42340627611727,Color,Beige,Size,XL,0,0
7654924058703,3046328,42340627644495,Color,Ecru,Size,XS,1000,1000
7654924058703,3046328,42340627677263,Color,Ecru,Size,S,1000,1000
7654924058703,3046328,42340627710031,Color,Ecru,Size,M,1000,1000
7654924058703,3046328,42340627742799,Color,Ecru,Size,L,1000,1000
7654924124239,3046332,42340627841103,Color,Aubergine,Size,S,1000,1000
7654924124239,3046332,42340627873871,Color,Aubergine,Size,M,1000,1000
7654903316559,3046349,42340539367503,Color,Brown,Size,S,1000,1000
7654903316559,3046349,42340539400271,Color,Brown,Size,M,1000,1000
7654903316559,3046349,42340539433039,Color,Brown,Size,L,1000,1000
7654903316559,3046349,42340539465807,Color,Brown,Size,XL,1000,1000
7654924091471,3046354,42340627808335,Color,Sand,Size,XS,1000,1000
7654924157007,3046356,42340627906639,Color,Black,Size,S,1000,1000
7654924157007,3046356,42340627939407,Color,Black,Size,L,1000,1000
7654903382095,3046456,42340539596879,Color,Dark brown,Size,M,1000,1000
7654903382095,3046456,42340539629647,Color,Dark brown,Size,L,1000,1000
7654924189775,3046988,42340627972175,Color,Black,Size,XL,1000,1000
7654924189775,3046988,42340628004943,Color,Light khaki,Size,XS,1000,1000
7654924189775,3046988,42340628037711,Color,Light khaki,Size,S,1000,1000
7654924189775,3046988,42340628070479,Color,Light khaki,Size,L,1000,1000
7654924222543,3067210,42340628103247,Color,Black,Size,XS,1000,1000
7654924222543,3067210,42340628136015,Color,Black,Size,S,1000,1000
7654924222543,3067210,42340628168783,Color,Black,Size,M,1000,1000
7654924222543,3067210,42340628201551,Color,Black,Size,L,1000,1000
7654924288079,3067220,42340628365391,Color,Black,Size,XS,1000,1000
7654924288079,3067220,42340628398159,Color,Black,Size,S,1000,1000
7654924288079,3067220,42340628430927,Color,Black,Size,M,1000,1000
7654924288079,3067220,42340628463695,Color,Black,Size,L,1000,1000
7654924288079,3067220,42340628496463,Color,Black,Size,XL,0,0
7654924255311,3067230,42340628234319,Color,Black,Size,XS,1000,1000
7654924255311,3067230,42340628267087,Color,Black,Size,S,1000,1000
7654924255311,3067230,42340628299855,Color,Black,Size,M,1000,1000
7654924255311,3067230,42340628332623,Color,Black,Size,L,1000,1000
7654924386383,3067237,42340628693071,Color,Black,Size,XS,1000,1000
7654924386383,3067237,42340628725839,Color,Black,Size,S,1000,1000
7654924353615,3067251,42340628561999,Color,Dark orange,Size,XS,1000,1000
7654924353615,3067251,42340628594767,Color,Dark orange,Size,S,1000,1000
7654924353615,3067251,42340628627535,Color,Dark orange,Size,M,1000,1000
7654924353615,3067251,42340628660303,Color,Dark orange,Size,L,1000,1000
7654924419151,3067253,42340628791375,Color,Dark tan,Size,XS,1000,1000
7654924419151,3067253,42340628824143,Color,Dark tan,Size,S,1000,1000
7654924419151,3067253,42340628856911,Color,Dark tan,Size,M,1000,1000
7654924419151,3067253,42340628889679,Color,Dark tan,Size,L,1000,1000
7654924419151,3067253,42340628922447,Color,Dark tan,Size,XL,1000,1000
7654924451919,3067290,42340628955215,Color,Black,Size,XS,1000,1000
7654924451919,3067290,42340628987983,Color,Black,Size,S,1000,1000
7654924451919,3067290,42340629020751,Color,Black,Size,M,1000,1000
7654924451919,3067290,42340629053519,Color,Black,Size,L,1000,1000
7654924451919,3067290,42340629086287,Color,Black,Size,XL,1000,1000
7654924484687,3067380,42340629119055,Color,Dark burgundy,Size,XS,1000,1000
7654924484687,3067380,42340629151823,Color,Dark burgundy,Size,S,1000,1000
7654924484687,3067380,42340629184591,Color,Dark burgundy,Size,M,1000,1000
7654924484687,3067380,42340629217359,Color,Dark burgundy,Size,L,1000,1000
7654924517455,3067390,42340629250127,Color,Dark brown,Size,XS,1000,1000
7654924517455,3067390,42340629282895,Color,Dark brown,Size,S,1000,1000
7654924517455,3067390,42340629315663,Color,Dark brown,Size,M,1000,1000
7654924517455,3067390,42340629348431,Color,Dark brown,Size,L,1000,1000
7654924550223,3067402,42340629413967,Color,Black,Size,S,1000,1000
7654924550223,3067402,42340629446735,Color,Black,Size,M,1000,1000
7654924550223,3067402,42340629479503,Color,Black,Size,L,1000,1000
7654924582991,3067504,42340629512271,Color,Tans,Size,L,1000,1000
7654924582991,3067504,42340629545039,Color,Tans,Size,XL,1000,1000
7654903414863,3090200,42340539662415,Color,Light beige,Size,M,1000,1000
7654903414863,3090200,42340539695183,Color,Light beige,Size,L,1000,1000
7654903447631,3090420,42340539727951,Color,Printed,Size,S,1000,1000
7654903447631,3090420,42340539760719,Color,Printed,Size,M,1000,1000
7654903447631,3090420,42340539793487,Color,Printed,Size,XL,1000,1000
