Handle,Title,ID,Variant ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Image,product_link,color_code
5039379,,7654931497039,42340659757135,,Dark anthracite,,S,2150.0,2150.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05039379898-016-p.jpg?v=1734183423,https://www.zara.com/in/en/soft-voluminous-midi-skirt-p05039379.html?v1=423159244&v2=2420430,898
5039379,,7654931497039,42340659789903,,Dark anthracite,,M,2150.0,2150.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05039379898-016-p.jpg?v=1734183423,https://www.zara.com/in/en/soft-voluminous-midi-skirt-p05039379.html?v1=423159244&v2=2420430,898
5039379,,7654931497039,42340659822671,,Dark anthracite,,L,2150.0,2150.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05039379898-016-p.jpg?v=1734183423,https://www.zara.com/in/en/soft-voluminous-midi-skirt-p05039379.html?v1=423159244&v2=2420430,898
5039376,SOFT SWEATER,7654931464271,42340659265615,Color,Anthracite grey,Size,S,2150.0,2150.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05039376807-015-p.jpg?v=1734183420,https://www.zara.com/in/en/soft-sweater-p05039376.html?v1=423156336&v2=2419845,807
5039376,,7654931464271,42340659298383,,Anthracite grey,,M,2150.0,2150.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05039376807-015-p.jpg?v=1734183420,https://www.zara.com/in/en/soft-sweater-p05039376.html?v1=423156336&v2=2419845,807
5039376,,7654931464271,42340659331151,,Anthracite grey,,L,2150.0,2150.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05039376807-015-p.jpg?v=1734183420,https://www.zara.com/in/en/soft-sweater-p05039376.html?v1=423156336&v2=2419845,807
5039376,,7654931464271,42340659363919,,Beige marl,,S,2150.0,2150.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05039376720-015-p.jpg?v=1734183420,https://www.zara.com/in/en/soft-sweater-p05039376.html?v1=423157003&v2=2419845,720
5039376,,7654931464271,42340659396687,,Beige marl,,M,2150.0,2150.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05039376720-015-p.jpg?v=1734183420,https://www.zara.com/in/en/soft-sweater-p05039376.html?v1=423157003&v2=2419845,720
5039376,,7654931464271,42340659429455,,Beige marl,,L,2150.0,2150.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05039376720-015-p.jpg?v=1734183420,https://www.zara.com/in/en/soft-sweater-p05039376.html?v1=423157003&v2=2419845,720
5039376,,7654931464271,42340659462223,,Chocolate,,M,2150.0,2150.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05039376717-p.jpg?v=1734183420,https://www.zara.com/in/en/soft-sweater-p05039376.html?v1=413379894&v2=2419845,717
5039376,,7654931464271,42340659494991,,Chocolate,,L,2150.0,2150.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05039376717-p.jpg?v=1734183420,https://www.zara.com/in/en/soft-sweater-p05039376.html?v1=413379894&v2=2419845,717
5039376,,7654931464271,42349190479951,,Chocolate,,S,2150.0,2150.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05039376717-p.jpg?v=1734183420,https://www.zara.com/in/en/soft-sweater-p05039376.html?v1=413379894&v2=2419845,717
5039337,ASYMMETRIC DRAPED TULLE BODYSUIT,7654931431503,42340659200079,Color,Leopard,Size,S,1950.0,1950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05039337051-p.jpg?v=1734183409,https://www.zara.com/in/en/asymmetric-draped-tulle-bodysuit-p05039337.html?v1=369469426&v2=2419927,051
5039337,,7654931431503,42340659232847,,Leopard,,M,1950.0,1950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05039337051-p.jpg?v=1734183409,https://www.zara.com/in/en/asymmetric-draped-tulle-bodysuit-p05039337.html?v1=369469426&v2=2419927,051
5039322,POLYAMIDE BODYSUIT,7654931398735,42340659167311,Color,Brown / Taupe,Size,M,1550.0,1550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05039322737-p.jpg?v=1734183407,https://www.zara.com/in/en/polyamide-bodysuit-p05039322.html?v1=364242528&v2=2419927,737
5039279,ANIMAL PRINT TULLE SLIP DRESS,7654931365967,42340659134543,Color,Zebra,Size,S,2550.0,2550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05039279037-p.jpg?v=1734183407,https://www.zara.com/in/en/animal-print-tulle-slip-dress-p05039279.html?v1=377197820&v2=2420826,037
5039278,TEXTURED STRAIGHT FIT TROUSERS,7654931333199,42340659036239,Color,Ecru,Size,M,2350.0,2350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05039278712-p.jpg?v=1734183408,https://www.zara.com/in/en/textured-straight-fit-trousers-p05039278.html?v1=397808576&v2=2420802,712
5039278,,7654931333199,42340659069007,,Black,,S,2350.0,2350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05039278800-p.jpg?v=1734183408,https://www.zara.com/in/en/textured-straight-fit-trousers-p05039278.html?v1=381212528&v2=2420802,800
5039278,,7654931333199,42340659101775,,Black,,L,2350.0,2350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05039278800-p.jpg?v=1734183408,https://www.zara.com/in/en/textured-straight-fit-trousers-p05039278.html?v1=381212528&v2=2420802,800
5029175,ROMANTIC BLOUSE WITH RUFFLES,7654931300431,42340658905167,Color,Ecru,Size,XS,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029175712-015-p.jpg?v=1734183401,https://www.zara.com/in/en/romantic-blouse-with-ruffles-p05029175.html?v1=410234226&v2=2420336,712
5029175,,7654931300431,42340658937935,,Ecru,,S,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029175712-015-p.jpg?v=1734183401,https://www.zara.com/in/en/romantic-blouse-with-ruffles-p05029175.html?v1=410234226&v2=2420336,712
5029175,,7654931300431,42340658970703,,Ecru,,M,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029175712-015-p.jpg?v=1734183401,https://www.zara.com/in/en/romantic-blouse-with-ruffles-p05029175.html?v1=410234226&v2=2420336,712
5029701,PRINTED POPLIN DRESS,7654931267663,42340658839631,Color,Black / White,Size,XS,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029701084-e1.jpg?v=1734183400,https://www.zara.com/in/en/printed-poplin-dress-p05029701.html?v1=377012525&v2=2420826,084
5029701,,7654931267663,42340658872399,,Black / White,,S,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029701084-e1.jpg?v=1734183400,https://www.zara.com/in/en/printed-poplin-dress-p05029701.html?v1=377012525&v2=2420826,084
5029171,FLORAL PRINT SHIRT,7654931234895,42340658741327,Color,Multicoloured,Size,S,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029171330-p.jpg?v=1734183400,https://www.zara.com/in/en/floral-print-shirt-p05029171.html?v1=397039888&v2=2420363,330
5029171,,7654931234895,42340658774095,,Multicoloured,,M,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029171330-p.jpg?v=1734183400,https://www.zara.com/in/en/floral-print-shirt-p05029171.html?v1=397039888&v2=2420363,330
5029171,,7654931234895,42340658806863,,Multicoloured,,L,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029171330-p.jpg?v=1734183400,https://www.zara.com/in/en/floral-print-shirt-p05029171.html?v1=397039888&v2=2420363,330
5029165,SATIN PLAYSUIT WITH BUCKLE,7654931202127,42340658610255,Color,Olive green,Size,XS,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029165515-p.jpg?v=1734183400,https://www.zara.com/in/en/satin-playsuit-with-buckle-p05029165.html?v1=386723576&v2=2420907,515
5029165,,7654931202127,42340658643023,,Olive green,,S,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029165515-p.jpg?v=1734183400,https://www.zara.com/in/en/satin-playsuit-with-buckle-p05029165.html?v1=386723576&v2=2420907,515
5029165,,7654931202127,42340658675791,,Olive green,,M,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029165515-p.jpg?v=1734183400,https://www.zara.com/in/en/satin-playsuit-with-buckle-p05029165.html?v1=386723576&v2=2420907,515
5029165,,7654931202127,42340658708559,,Olive green,,L,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029165515-p.jpg?v=1734183400,https://www.zara.com/in/en/satin-playsuit-with-buckle-p05029165.html?v1=386723576&v2=2420907,515
5029163,FITTED DRESS WITH DRAPED DETAIL,7654931169359,42340658577487,Color,Ecru,Size,S,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029163712-p.jpg?v=1734183393,https://www.zara.com/in/en/fitted-dress-with-draped-detail-p05029163.html?v1=386168936&v2=2420900,712
5029161,FLORAL PRINT SHIRT,7654931136591,42340658479183,Color,Multicoloured,Size,M,3350.0,3350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029161330-p.jpg?v=1734183392,https://www.zara.com/in/en/floral-print-shirt-p05029161.html?v1=384571354&v2=2420363,330
5029161,,7654931136591,42340658511951,,Multicoloured,,L,3350.0,3350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029161330-p.jpg?v=1734183392,https://www.zara.com/in/en/floral-print-shirt-p05029161.html?v1=384571354&v2=2420363,330
5029159,SATIN TIE-DYE PRINT DRESS,7654931103823,42340658413647,Color,Multicoloured,Size,XS,4350.0,4350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029159330-p.jpg?v=1734183390,https://www.zara.com/in/en/satin-tie-dye-print-dress-p05029159.html?v1=383308168&v2=2420900,330
5029159,,7654931103823,42340658446415,,Multicoloured,,M,4350.0,4350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029159330-p.jpg?v=1734183390,https://www.zara.com/in/en/satin-tie-dye-print-dress-p05029159.html?v1=383308168&v2=2420900,330
5029158,CREASED-EFFECT CUT-OUT DRESS,7654931071055,42340658282575,Color,Raspberry,Size,XS,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029158671-p.jpg?v=1734183391,https://www.zara.com/in/en/creased-effect-cut-out-dress-p05029158.html?v1=374530480&v2=2420900,671
5029158,,7654931071055,42340658315343,,Raspberry,,S,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029158671-p.jpg?v=1734183391,https://www.zara.com/in/en/creased-effect-cut-out-dress-p05029158.html?v1=374530480&v2=2420900,671
5029158,,7654931071055,42340658348111,,Raspberry,,M,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029158671-p.jpg?v=1734183391,https://www.zara.com/in/en/creased-effect-cut-out-dress-p05029158.html?v1=374530480&v2=2420900,671
5029158,,7654931071055,42340658380879,,Raspberry,,L,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/05029158671-p.jpg?v=1734183391,https://www.zara.com/in/en/creased-effect-cut-out-dress-p05029158.html?v1=374530480&v2=2420900,671
4938113,CREASED-EFFECT KNIT DRESS,7654931005519,42340658151503,Color,Black / White,Size,S,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04938113084-p.jpg?v=1734183386,https://www.zara.com/in/en/creased-effect-knit-dress-p04938113.html?v1=387673019&v2=2420904,084
4938113,,7654931005519,42340658184271,,Black / White,,M,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04938113084-p.jpg?v=1734183386,https://www.zara.com/in/en/creased-effect-knit-dress-p04938113.html?v1=387673019&v2=2420904,084
4938113,,7654931005519,42340658217039,,Black / White,,L,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04938113084-p.jpg?v=1734183386,https://www.zara.com/in/en/creased-effect-knit-dress-p04938113.html?v1=387673019&v2=2420904,084
4938112,GOLD APPLIQUÉ KNOT DRESS,7654930972751,42340658118735,Color,Brown,Size,S,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04938112700-p.jpg?v=1734183383,https://www.zara.com/in/en/gold-applique-knot-dress-p04938112.html?v1=418250786&v2=2420900,700
4938100,ASYMMETRIC KNIT CROP TOP,7654930939983,42340658053199,Color,Lemon yellow,Size,XS,2350.0,2350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04938100320-015-p.jpg?v=1734183383,https://www.zara.com/in/en/asymmetric-knit-crop-top-p04938100.html?v1=392737456&v2=2419930,320
4938100,,7654930939983,42340658085967,,Lemon yellow,,S,2350.0,2350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04938100320-015-p.jpg?v=1734183383,https://www.zara.com/in/en/asymmetric-knit-crop-top-p04938100.html?v1=392737456&v2=2419930,320
4877101,ZW COLLECTION 100% LINEN PALAZZO TROUSERS,7654930907215,42340657889359,Color,Oyster-white,Size,XS,4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04877101251-p.jpg?v=1734183384,https://www.zara.com/in/en/zw-collection-100-linen-palazzo-trousers-p04877101.html?v1=388190695&v2=2420777,251
4877101,,7654930907215,42340657922127,,Oyster-white,,S,4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04877101251-p.jpg?v=1734183384,https://www.zara.com/in/en/zw-collection-100-linen-palazzo-trousers-p04877101.html?v1=388190695&v2=2420777,251
4877101,,7654930907215,42340657954895,,Oyster-white,,M,4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04877101251-p.jpg?v=1734183384,https://www.zara.com/in/en/zw-collection-100-linen-palazzo-trousers-p04877101.html?v1=388190695&v2=2420777,251
4877101,,7654930907215,42340657987663,,Oyster-white,,L,4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04877101251-p.jpg?v=1734183384,https://www.zara.com/in/en/zw-collection-100-linen-palazzo-trousers-p04877101.html?v1=388190695&v2=2420777,251
4877101,,7654930907215,42340658020431,,Oyster-white,,XL,4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04877101251-p.jpg?v=1734183384,https://www.zara.com/in/en/zw-collection-100-linen-palazzo-trousers-p04877101.html?v1=388190695&v2=2420777,251
4877100,ZW COLLECTION 100% LINEN SHIRT,7654930874447,42340657823823,Color,Oyster-white,Size,XS,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04877100251-015-p.jpg?v=1734183377,https://www.zara.com/in/en/zw-collection-100-linen-shirt-p04877100.html?v1=388190693&v2=2420331,251
4813841,VELVET HALTER DRESS,7654930841679,42340657725519,Color,Black,Size,S,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04813841800-015-p.jpg?v=1734183378,https://www.zara.com/in/en/velvet-halter-dress-p04813841.html?v1=414042412&v2=2420900,800
4813841,,7654930841679,42340657758287,,Black,,M,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04813841800-015-p.jpg?v=1734183378,https://www.zara.com/in/en/velvet-halter-dress-p04813841.html?v1=414042412&v2=2420900,800
4813841,,7654930841679,42340657791055,,Black,,L,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04813841800-015-p.jpg?v=1734183378,https://www.zara.com/in/en/velvet-halter-dress-p04813841.html?v1=414042412&v2=2420900,800
4813840,VELVET BODYSUIT WITH LACE,7654930808911,42340657659983,Color,Black,Size,S,2150.0,2150.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04813840800-015-p.jpg?v=1734183376,https://www.zara.com/in/en/velvet-bodysuit-with-lace-p04813840.html?v1=414042411&v2=2419927,800
4813840,,7654930808911,42340657692751,,Black,,M,2150.0,2150.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04813840800-015-p.jpg?v=1734183376,https://www.zara.com/in/en/velvet-bodysuit-with-lace-p04813840.html?v1=414042411&v2=2419927,800
4813833,BEADED TULLE SKIRT,7654930776143,42340657594447,Color,Beige-pink,Size,S,5950.0,5950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04813833942-p.jpg?v=1734183375,https://www.zara.com/in/en/beaded-tulle-skirt-p04813833.html?v1=380158693&v2=2420430,942
4813833,,7654930776143,42340657627215,,Beige-pink,,M,5950.0,5950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04813833942-p.jpg?v=1734183375,https://www.zara.com/in/en/beaded-tulle-skirt-p04813833.html?v1=380158693&v2=2420430,942
4813820,LACE MIDI SKIRT WITH RHINESTONES,7654930743375,42340657496143,Color,Black,Size,S,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04813820800-p.jpg?v=1734183370,https://www.zara.com/in/en/lace-midi-skirt-with-rhinestones-p04813820.html?v1=372994229&v2=2420430,800
4813820,,7654930743375,42340657528911,,Black,,M,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04813820800-p.jpg?v=1734183370,https://www.zara.com/in/en/lace-midi-skirt-with-rhinestones-p04813820.html?v1=372994229&v2=2420430,800
4813829,SHIMMERY TOP,7654930710607,42340657430607,Color,White,Size,M,1950.0,1950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04813829250-e1.jpg?v=1734183369,https://www.zara.com/in/en/shimmery-top-p04813829.html?v1=389155987&v2=2420397,250
4813829,,7654930710607,42340657463375,,White,,L,1950.0,1950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04813829250-e1.jpg?v=1734183369,https://www.zara.com/in/en/shimmery-top-p04813829.html?v1=389155987&v2=2420397,250
4813810,STRIPED CROCHET SHORTS,7654930677839,42340657397839,Color,Multicoloured,Size,S,2350.0,2350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04813810330-p.jpg?v=1734183368,https://www.zara.com/in/en/striped-crochet-shorts-p04813810.html?v1=374620570&v2=2420433,330
4786302,FRINGED PENCIL SKIRT ZW COLLECTION,7654930645071,42340657365071,Color,Ecru,Size,S,5950.0,5950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04786302712-a1.jpg?v=1734183361,https://www.zara.com/in/en/fringed-pencil-skirt-zw-collection-p04786302.html?v1=388386749&v2=2420430,712
4786283,ZW COLLECTION CROPPED POPLIN SHIRT,7654930579535,42340657201231,Color,Black,Size,XS,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04786283800-p.jpg?v=1734183361,https://www.zara.com/in/en/zw-collection-cropped-poplin-shirt-p04786283.html?v1=385745402&v2=2420365,800
4786283,,7654930579535,42340657233999,,Black,,S,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04786283800-p.jpg?v=1734183361,https://www.zara.com/in/en/zw-collection-cropped-poplin-shirt-p04786283.html?v1=385745402&v2=2420365,800
4786283,,7654930579535,42340657266767,,Black,,M,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04786283800-p.jpg?v=1734183361,https://www.zara.com/in/en/zw-collection-cropped-poplin-shirt-p04786283.html?v1=385745402&v2=2420365,800
4786283,,7654930579535,42340657299535,,Black,,L,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04786283800-p.jpg?v=1734183361,https://www.zara.com/in/en/zw-collection-cropped-poplin-shirt-p04786283.html?v1=385745402&v2=2420365,800
4786290,ZW COLLECTION BELTED CULOTTES,7654930546767,42340656906319,Color,Navy blue,Size,XS,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04786290401-p.jpg?v=1734183365,https://www.zara.com/in/en/zw-collection-belted-culottes-p04786290.html?v1=388608754&v2=2420777,401
4786290,,7654930546767,42340656939087,,Navy blue,,S,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04786290401-p.jpg?v=1734183365,https://www.zara.com/in/en/zw-collection-belted-culottes-p04786290.html?v1=388608754&v2=2420777,401
4786290,,7654930546767,42340656971855,,Navy blue,,L,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04786290401-p.jpg?v=1734183365,https://www.zara.com/in/en/zw-collection-belted-culottes-p04786290.html?v1=388608754&v2=2420777,401
4786290,,7654930546767,42340657004623,,Navy blue,,XL,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/04786290401-p.jpg?v=1734183365,https://www.zara.com/in/en/zw-collection-belted-culottes-p04786290.html?v1=388608754&v2=2420777,401
